userName,score,at,full_text,kategori,sentiment_label_raw,sentiment_score,sentiment
Benny Zubir,5,2025-05-11 15:06:03,"thank's yaaa.... shopee , selalu dihatiii❤️❤️❤️ bagus bagus 🙏",Positif,positive,0.9992517828941345,Positif
Iren Minyoongi,1,2025-05-11 15:05:41,"shopee akhir-akhir ini ngeselin bngt, bnyk paket ku yang tiba direturn tanpa ada pemberitahuan, ini ganggu bngt sumpah, ngeselin, tolong diperbaiki dong.",Negatif,negative,0.9992063641548157,Negatif
ae saepudin,5,2025-05-11 15:04:02,bagus,Positif,positive,0.9980973601341248,Positif
Ramah ajah,3,2025-05-11 15:03:52,enak,Netral,positive,0.9968542456626892,Positif
Dewa Dewa1983,5,2025-05-11 15:02:52,good job,Positif,positive,0.9986006617546082,Positif
Milda Syahputri,5,2025-05-11 15:02:22,good,Positif,positive,0.9990602135658264,Positif
Mimi Cell,5,2025-05-11 15:02:09,mantap,Positif,positive,0.9991832375526428,Positif
Aaiyan Sbng212,5,2025-05-11 15:01:58,bagus..,Positif,positive,0.999036431312561,Positif
Lutfifzn,1,2025-05-11 15:01:41,"aplikasi cacat, gamau belanja lagi di sini",Negatif,negative,0.9955884218215942,Negatif
Komala Sari,5,2025-05-11 15:01:25,cukup bagus aplikasi belanja online,Positif,positive,0.9988073110580444,Positif
kresna Eka,3,2025-05-11 15:00:50,lumayan bakus terima kasih shopee,Netral,positive,0.9957616925239563,Positif
sadili sadili,5,2025-05-11 14:59:50,makasih,Positif,positive,0.9983782768249512,Positif
Ara,5,2025-05-11 14:58:43,"bagus kok shoppe,lebih simpel,banyak pilihan produk kalo baju seringnya bahannya tipis mehong kadang beli ongkir bonus barang kok, penjual di shoppe ramah ramah sejauh ini penjualnya gak ada yang kasar kok",Positif,positive,0.9985068440437317,Positif
Risma Julianti,4,2025-05-11 14:57:26,gk bisa di download mulu udh kali lebih download tetep gak bisa,Positif,negative,0.6939719319343567,Negatif
Ilalzzz Suka sadd,5,2025-05-11 14:57:05,sangat baik,Positif,positive,0.9864094853401184,Positif
Rizami Syahrial,5,2025-05-11 14:56:46,sangat puas membeli di shopee,Positif,positive,0.9988928437232971,Positif
Boban Seorangan,1,2025-05-11 14:56:37,"betapa hancurnya aplikasi shoope sekarang sangat membuat kesal makin lama makin lemot parah, jasa pengiriman spx bobrok sangat tidak recommend shoppe sekarang, pencarian barang semakin sulit ,arahan cs hanya clear chace lalu log out tetapi kendala tetap saja terjadi tidak ada solusi yg terbaik. pihak developer tolong segera diperbaiki apabila aplikasi masih ingin terus digunakan masyarakat atau publik. urgent thx",Negatif,negative,0.9992864727973938,Negatif
Bintang Aam,5,2025-05-11 14:56:33,pengalaman saya belanja di shopee.saya tidak pernah kecewa dan sangat memuaskan selalau amanah.sesuai pesanan.puas deh belanja di shopee.,Positif,positive,0.9990671277046204,Positif
Lailatul Rofiah,5,2025-05-11 14:56:17,good,Positif,positive,0.9990602135658264,Positif
iip paridah,5,2025-05-11 14:54:59,"barangnya sudah sampai, sesuai destimisai, makasih dah dpt harga promo & gratis ongkir",Positif,positive,0.9697110652923584,Positif
fitri wijayanti,5,2025-05-11 14:53:56,shopee cinta cinta,Positif,positive,0.9960741996765137,Positif
Martono,1,2025-05-11 14:53:13,"ekspedisi nya paling lambat yang pernah ada , mana sudah tidak bisa pilih ekspedisi lain , kapok belanja disini !",Negatif,negative,0.999183714389801,Negatif
Hary Anto,5,2025-05-11 14:53:11,ok,Positif,negative,0.998392641544342,Negatif
Juni,5,2025-05-11 14:52:45,makin mantaap,Positif,positive,0.9440394639968872,Positif
Heri aman Jaya,1,2025-05-11 14:51:38,"tolong yak konsumen shope, jangan pada belanja dishope lagih. shope ini semakin lama semakin dholim sama para mitra drivernya, tolong yak tanpa mengurangi rasa hormat kami terhadap kalian.tolong kurangi belanja dishope.",Negatif,negative,0.9931089878082275,Negatif
dhe ibrahim guitaradist,5,2025-05-11 14:51:31,mantap.,Positif,positive,0.9991056323051453,Positif
Jon Riadi,5,2025-05-11 14:50:47,usaha kecil kecilan,Positif,negative,0.5952661037445068,Netral
Ollanda,5,2025-05-11 14:50:20,ok,Positif,negative,0.998392641544342,Negatif
Olfat A,4,2025-05-11 14:48:23,bagus,Positif,positive,0.9980973601341248,Positif
Novalina Simbolon,5,2025-05-11 14:46:33,"udah hari ini tidak bisa buka akun shoppee ku, kedap kedip terus, tidak bisa dibuka, sangat terganggu, gak bisa belanja, dan tidak bisa lihat pantau barang pesanan saya, tolong diperbaiki aplikasinya segera, udh harian rusak. thanks",Positif,negative,0.9982879757881165,Negatif
Dick Asw,2,2025-05-11 14:46:14,"pengiriman jadi selalu terlambat padahal sudah menggunakan ekspedisi yang terbaik,dan rekomendasi bagus,tapi sama aja🙏",Negatif,negative,0.9755063056945801,Negatif
Orlean Allan Hernando Setiawan,5,2025-05-11 14:45:11,karena pelayanan nya yang cepat 💯💯,Positif,positive,0.9989311099052429,Positif
Rizal Afrizal,5,2025-05-11 14:44:21,belanja jadi lebih hemat,Positif,positive,0.9984110593795776,Positif
Jurai Ktpg02,5,2025-05-11 14:40:50,belanja paling mudah dan murah,Positif,positive,0.9991782307624817,Positif
Nurmi Purwanto,3,2025-05-11 14:40:40,aplikasi ini bgus,Netral,positive,0.9952594637870789,Positif
Uni santika,5,2025-05-11 14:38:47,"puas banget blnja d shopee,gratis ongkir q suka",Positif,positive,0.9989653825759888,Positif
Sindi,5,2025-05-11 14:38:37,knp yah mhl ongkor nyah,Positif,negative,0.9571952223777771,Negatif
Sam,5,2025-05-11 14:38:10,"barang bagus,tiba dengan tepat,kurir baik ramah,trimakasih shopee",Positif,positive,0.9942500591278076,Positif
Marselino Fiki Susanto,5,2025-05-11 14:37:48,bagus,Positif,positive,0.9980973601341248,Positif
adios buntu,5,2025-05-11 14:37:39,bagus tapi kw,Positif,negative,0.9828941226005554,Negatif
Asnimar,5,2025-05-11 14:36:17,memudahkan dalam berbelanja... jangkauan luas.,Positif,positive,0.9959362745285034,Positif
Nurma Wati,5,2025-05-11 14:35:58,suka bngt belanja di shoope onkirx murah .barangx terjamin sesuai yg datang cinta pertahankan yh ..,Positif,positive,0.9990818500518799,Positif
Dayat Respati,5,2025-05-11 14:35:00,bagus semoga bisa paylater nya,Positif,positive,0.9958666563034058,Positif
Yumika Silitonga,5,2025-05-11 14:34:31,bagus sekali,Positif,positive,0.9978912472724915,Positif
Siti Rahmah,5,2025-05-11 14:32:18,sangat membantu,Positif,positive,0.9959172606468201,Positif
Antoni Muhamad,5,2025-05-11 14:32:14,bagus banget coy,Positif,positive,0.9985974431037903,Positif
Sugito,5,2025-05-11 14:29:37,aplikasinya sangat berat dan lemot,Positif,negative,0.999433696269989,Negatif
Muslimah Muslimah,5,2025-05-11 14:28:25,selama beli d shopiee aq puas terud,Positif,positive,0.9984062314033508,Positif
Indah Rmld,1,2025-05-11 14:28:21,"makin sini ekspedisi nya gak jelas lama sekali sampai nya tidak sesuai estimasi, mana gak ada kontak kurir yg kirim nya jadi menyulitkan saya melacak keberadaan paket saya, belum lagi status pengiriman yg tidak update. kdg d status sudah d kirim beserta foto tapi barang belum sampai d pelanggan . sangat tidak jelas . info kurir nya juga gak ada ampun deh",Negatif,negative,0.9994441866874695,Negatif
Rizki Edriansyah,5,2025-05-11 14:26:43,best,Positif,positive,0.9989155530929565,Positif
Fhely Syahruli,1,2025-05-11 14:26:19,bertahun makai aplikasi shopee setiap pengajuan spayleter pasti ditolak,Negatif,neutral,0.5073792934417725,Netral
Bakoh Winarno,5,2025-05-11 14:26:16,dak pernah rewel slama ini dalam pelayanan,Positif,positive,0.9609261751174927,Positif
Tuanku Mudo,5,2025-05-11 14:25:32,ok,Positif,negative,0.998392641544342,Negatif
Bunda Yuditbimo,5,2025-05-11 14:24:16,"kenapa kok aplikasi shopee nya tdk bisa buka yaa,pdhal sdh d update",Positif,neutral,0.596767008304596,Netral
Dodi Irawan,5,2025-05-11 14:24:01,bagus,Positif,positive,0.9980973601341248,Positif
Elisabeth Rambu,5,2025-05-11 14:23:55,"aplikasi membantu banget, ongkirnya juga murah murah",Positif,positive,0.9950242638587952,Positif
de wi,4,2025-05-11 14:23:42,"aplikasi nyah bagus sih ,tpi tolong ya mb nyh di turunin lagih jangan gade-gede .kasian yg hp nyah android",Positif,positive,0.8475565314292908,Positif
Phisank Ghodhok,3,2025-05-11 14:22:01,jasa kurir soppee sekarang sangat lambat terutama buat spx,Netral,negative,0.9982233643531799,Negatif
Abdurrosyid,2,2025-05-11 14:19:28,pengirim yang menggunakan spx punyanya shoppe sangat lelet,Negatif,negative,0.9988456964492798,Negatif
Donny Hendrawan,5,2025-05-11 14:19:26,terbaik,Positif,positive,0.9972357153892517,Positif
CR Entertainment,1,2025-05-11 14:19:00,"kenapa ketika shopee live sedang promo, suara dari videonya mutar terus meski sudah pindah ke fitur sopi yang lain, misal masuk ke fitur-saya-koin-sopi tanam. masih saja suara dari sopilive nya berisik terus.",Negatif,negative,0.9959259033203125,Negatif
Satinah Wardoyo,5,2025-05-11 14:18:51,jadi gha ribet mau beli apa aja ada d shopee,Positif,negative,0.7790918350219727,Negatif
Randi Paputungan,5,2025-05-11 14:18:33,belanja disini sangat bagus tapi kenapa cod saya tiba di nonaktifkan tolong aktiv kan kembali lagi cod saya 🙁,Positif,negative,0.9951493144035339,Negatif
Latifah Uti,4,2025-05-11 14:18:28,tolong dong shopee klo paketnya dah mau datang di kasih no wa kurirnya jd bisa di hubungi sudah sampai mn pketnya jangan hny no resi saja yg di beri tahu tolong di tingkatkan lg pelayanan nya,Positif,neutral,0.8207508325576782,Netral
Rizki Anwar,5,2025-05-11 14:18:27,"aplikasi shopee tolong kasih tema gelap, dark theme,",Positif,neutral,0.9979598522186279,Netral
Salsabila Putri,5,2025-05-11 14:18:27,bgs🫰,Positif,positive,0.9587941765785217,Positif
Razab Muhammad,5,2025-05-11 14:18:14,"sukses selalu shopee, mohon aktifkan sp laternya, meskipun sudah lama tidak pakai sp later, masih tetap setia belanja dengan aplikasi shopee.",Positif,positive,0.9946914315223694,Positif
Diva Aclampung,5,2025-05-11 14:16:44,sangat membantu,Positif,positive,0.9959172606468201,Positif
Amin Fauzi,5,2025-05-11 14:16:42,bagus,Positif,positive,0.9980973601341248,Positif
Elisa salsabila,5,2025-05-11 14:16:06,good,Positif,positive,0.9990602135658264,Positif
Farid setiawan,5,2025-05-11 14:15:17,baik n cpat,Positif,neutral,0.8549712896347046,Netral
Din Saeppa,5,2025-05-11 14:14:49,sangat membantu,Positif,positive,0.9959172606468201,Positif
Rehan 1,5,2025-05-11 14:14:28,aplikasi ini sangat dan bagus bisa beli online dan banyak produk nya senang,Positif,positive,0.9989060163497925,Positif
Rieda Melinda,1,2025-05-11 14:14:21,"bisa gak sih kalo setiap kurir pengiriman di cantumkan identitas nya + nomer hp nya ? tadi malem statusnya ""dalam pengiriman ke alamat tujuan"" sampe sekarang blom jugak di kirim",Negatif,neutral,0.920918881893158,Netral
Anis Ma,5,2025-05-11 14:13:56,masyaaallah cinta suka itu saja alhamdulillah.🙏🙏,Positif,positive,0.9977588653564453,Positif
Hokage Gr,1,2025-05-11 14:12:30,"kurir tolol , pelayanan shope nya juga tolol , tutup aja ni apk , masa mesen paket udah hari di kurir ( yang nganter paketnya) belum sampe sampe , di tanya ke pelayan shope nya cuma di suruh nunggu maksimal jam padahal mah ini udah hampir jam lebih , itu kurir nya ngapain ? nyungsep di sawah apa gimana?",Negatif,negative,0.9992048144340515,Negatif
Muhammad farel,5,2025-05-11 14:10:28,bagus,Positif,positive,0.9980973601341248,Positif
Eni Purwaningsih,4,2025-05-11 14:10:02,bagus tapi biasanya agak ngelek,Positif,positive,0.6118094325065613,Positif
Rudi Santoso,5,2025-05-11 14:09:55,bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus bagus,Positif,positive,0.9958069324493408,Positif
yohanes satrianto,5,2025-05-11 14:09:21,god bless,Positif,negative,0.9992501139640808,Negatif
Acep Kamil,1,2025-05-11 14:08:12,shopee babi.hampir seminggu gua nungguin belum datang juga,Negatif,negative,0.9992079138755798,Negatif
Dayana Aristi,5,2025-05-11 14:07:19,sangat memuaskan.setiap kali order barang sesuai ekspektasi..harga lebih murah. mudah dalam bertransaksi.maasih shopee. semoga kedepannya makin maju dan jaya. memanjakan pelanggannya❤️🙏,Positif,positive,0.9989734888076782,Positif
Kristina Kristina,5,2025-05-11 14:05:24,semua barang real,Positif,positive,0.4189891219139099,Netral
M Yulius Bakrie,5,2025-05-11 14:05:02,ok lah..,Positif,negative,0.9990578293800354,Negatif
Mamat,5,2025-05-11 14:01:36,semua pesanan sesuai dengan diskripsinya,Positif,positive,0.49148234724998474,Netral
Agussandiprayoga Sandi,5,2025-05-11 14:00:43,sesuai keinginan klau mau belanja dan bagus barang sama ongkir nya gratis trs,Positif,positive,0.9982156753540039,Positif
Endang Sujiati,5,2025-05-11 14:00:31,lebih murah standar harga,Positif,negative,0.9967092275619507,Negatif
Fasil Fahilia,5,2025-05-11 14:00:16,"pengiriman cepat,sesuai & banyak menu yang sangat membantu.",Positif,positive,0.9919843077659607,Positif
Saiful Arif,5,2025-05-11 14:00:09,𝙗𝙖𝙜𝙪𝙨 𝙥𝙚𝙨𝙚𝙣 𝙖𝙥𝙖 𝙖𝙥𝙖 𝙘𝙚𝙥𝙖𝙩,Positif,positive,0.9982413053512573,Positif
Samsung top Asia,5,2025-05-11 13:59:56,baik tapi terkadang ada kesalahan,Positif,negative,0.9939934611320496,Negatif
Pemula Cuy,1,2025-05-11 13:57:40,padahal butuh banget barangnya tapi ini ekpesdisi spx shopie buruk sekali lama banget dikirimnya kurirnya juga ganiat ngirim kesini barangnya,Negatif,negative,0.999446451663971,Negatif
SriWindi Ajuali,5,2025-05-11 13:57:18,sangat sangat praktis,Positif,positive,0.9989118576049805,Positif
Maulana Lukman,2,2025-05-11 13:56:40,baik,Negatif,positive,0.9978936314582825,Positif
Indri Susilowati,5,2025-05-11 13:56:37,bagus aman,Positif,positive,0.9985373020172119,Positif
SUKA BOLA,5,2025-05-11 13:54:35,bagus,Positif,positive,0.9980973601341248,Positif
Jefan Zebua,4,2025-05-11 13:54:01,smoga sukses slalu,Positif,positive,0.9986312985420227,Positif
Nandar Ashogiri,5,2025-05-11 13:53:34,"sangat membantu dalam berbelanja segala jenis kebutuhan kita sehari-hari. alangkah baiknya sebelum memesan barang atau benda, sebaiknya kita perhatikan terlebih dahulu komentar-komentar dari para pembeli. jika komentarnya itu lebih banyak yang positif, bisa dikatakan yang punya tokonya itu % amanah",Positif,positive,0.9969063401222229,Positif
Muhammad NurMubarak,5,2025-05-11 13:53:22,saya suka belaja dishofi,Positif,positive,0.999165415763855,Positif
Maikel Somba,5,2025-05-11 13:53:08,ok sesuai tepat,Positif,negative,0.6241516470909119,Negatif
Dewi Pakpakhan,5,2025-05-11 13:51:41,baik,Positif,positive,0.9978936314582825,Positif
Aris 78,5,2025-05-11 13:49:04,"online shop paling murah menurut ku, sukses selalu buat shopee harus teliti memang belanja online",Positif,positive,0.9968356490135193,Positif
Faisal Arief,5,2025-05-11 13:48:32,semoga berkah shopee banyak promonya,Positif,positive,0.9970236420631409,Positif
Dewi Suryani,5,2025-05-11 13:42:01,saya sering cod.aplikasinya oke,Positif,positive,0.9973881840705872,Positif
Lisandra Mahengkeng,4,2025-05-11 13:41:26,sangat senang,Positif,positive,0.9964675903320312,Positif
Aan Suiza,5,2025-05-11 13:40:27,okelah,Positif,negative,0.9990293979644775,Negatif
Ardiansyah Lawanto,3,2025-05-11 13:40:09,ini app shopee habis update fitur autotext/shortcut chat tidak bisa jadi susah reply chat pembeli.,Netral,negative,0.9933801889419556,Negatif
Al adz Fahreyzi,5,2025-05-11 13:40:08,"sangat baguss, udh ituu aj yg saya sampai kan",Positif,positive,0.9673908948898315,Positif
Ikromah Imut,5,2025-05-11 13:39:33,poko nya mntapppp,Positif,positive,0.983193039894104,Positif
den ras,5,2025-05-11 13:39:32,bagus,Positif,positive,0.9980973601341248,Positif
Ubay Kusay,5,2025-05-11 13:38:47,lbh hemat dari tk sebelah,Positif,positive,0.9806821346282959,Positif
Sinta Felisha,5,2025-05-11 13:38:17,"aplikasi shopee ini sangat bagus,saya kalau betuh barang apa selalu ada dan selalu puas belanja di shopee,sukses selalu shopee",Positif,positive,0.9988700747489929,Positif
Gunawan Wawan,5,2025-05-11 13:37:37,"shopee top, mangkin maju",Positif,negative,0.7943370342254639,Negatif
Soeherman Bombana,5,2025-05-11 13:36:50,mulai berkurang toko penipu,Positif,negative,0.998051643371582,Negatif
RusniLiawati AHF,5,2025-05-11 13:35:38,pelayanan sangat memuaskan kadang ad produk yg gak sesuai,Positif,positive,0.985792338848114,Positif
J S,1,2025-05-11 13:34:56,woi aplikasi susah dibuka sekarang mau cepet cepet pesen makanan malah kebuka video terus gimana lama lama menurun banget akhirnya pesen pake sebelah,Negatif,negative,0.9992119073867798,Negatif
ADE VISCA ARIANA,5,2025-05-11 13:34:08,ok,Positif,negative,0.998392641544342,Negatif
Mulia Yudia,5,2025-05-11 13:34:06,baguss kalo mesen jadi gk perlu repot ke sana sini,Positif,positive,0.9207921624183655,Positif
Beli Dinanti,5,2025-05-11 13:33:29,mempermudah belanja dan harga terjangkau,Positif,positive,0.9987674951553345,Positif
Edy S,5,2025-05-11 13:33:08,pondok,Positif,positive,0.9818767309188843,Positif
BAHTIAR SETIA NURCHOLIS,4,2025-05-11 13:30:17,baik,Positif,positive,0.9978936314582825,Positif
Asep Juanda,5,2025-05-11 13:30:06,"pengiriman cepat,pertahankan pelayanan untuk pembeli",Positif,positive,0.9008803963661194,Positif
Nan Da,5,2025-05-11 13:29:22,aplikasi ini sangat bagus bagus,Positif,positive,0.998842179775238,Positif
Eka Danu,5,2025-05-11 13:29:07,salah satu tempat belanja yg memanjakan pembeli,Positif,positive,0.9987155199050903,Positif
Shin Hyeon,1,2025-05-11 13:29:00,ganggu nonton youtube,Negatif,negative,0.9986893534660339,Negatif
Muhammad Najich,5,2025-05-11 13:28:47,"bagus ,kadang gak muncul gambar ,udah coba pakai data dan wifi masih aja loading ,padahal buka aplikasi lainnya normal , masak tiap buka aplikasi shopee harus restart hp dulu",Positif,positive,0.7403823137283325,Positif
ANAK LANANG,5,2025-05-11 13:28:13,bagus,Positif,positive,0.9980973601341248,Positif
ERITA RAJAGUKGUK,5,2025-05-11 13:27:58,bagus belanja dishope,Positif,positive,0.9968432188034058,Positif
aples sugiono,5,2025-05-11 13:27:50,recomended,Positif,positive,0.9982825517654419,Positif
Jazel Mira,5,2025-05-11 13:24:17,sangat bagus,Positif,positive,0.9943695664405823,Positif
Julita Putri,5,2025-05-11 13:23:49,tolong di perbaiki tidak bisa memesan katanya mode pembayaran padahal akun baru,Positif,neutral,0.9818429350852966,Netral
indra ikkc,4,2025-05-11 13:23:25,so far so good,Positif,positive,0.9932635426521301,Positif
GaluhWidyaCandra0703,3,2025-05-11 13:23:12,pi sopiiiii kenapa ak gbisa kirim video ke penilaian barang ih kezel mau kirim video review barang di penilaian barang gabisa ahauuajqujajaau ak marah 🥶😈 marah marah ☠️,Netral,negative,0.9992577433586121,Negatif
Didi Hardi,5,2025-05-11 13:23:10,aplikasi belanja yg mudah,Positif,positive,0.995684027671814,Positif
Nur Hakim,5,2025-05-11 13:22:46,bagus,Positif,positive,0.9980973601341248,Positif
Okta Via,3,2025-05-11 13:21:54,biasa saja,Netral,negative,0.9926089644432068,Negatif
Some4 Man,1,2025-05-11 13:21:32,saldo saya seharusnya sudah cukup kenapa masih tidak bisa checkout,Negatif,negative,0.6794840097427368,Negatif
Yovie Diana,5,2025-05-11 13:20:48,bagus bagus,Positif,positive,0.9963570237159729,Positif
Lodia Lulu Lena,5,2025-05-11 13:20:35,sanggat bagus,Positif,positive,0.9993917942047119,Positif
Achmad Irwanto,1,2025-05-11 13:20:18,"aplikasi shopee aneh., menurut saya., belanja biasa cod saya di shopee., sekarang malah di hapus cod pembayaran nya., seperti di atur pembayaran nya customer di shopee., shopee customer itu adalah raja ia., pembeli adalah raja jadi suka suka customer mau bayar nya tuh bagaimana., jadi males sekarang belanja di shopee.",Negatif,negative,0.998223602771759,Negatif
Dian Mustika,4,2025-05-11 13:19:54,ok,Positif,negative,0.998392641544342,Negatif
Christiana Anna,5,2025-05-11 13:19:30,pokoknya belanja di shopee tidak khawatir...pelayanan prima bagus bagus,Positif,positive,0.9993951320648193,Positif
Ali Karomi,5,2025-05-11 13:19:26,sangat mudah belanja di shopee,Positif,positive,0.9991616010665894,Positif
Apin Apin,5,2025-05-11 13:19:26,"y,bagus",Positif,positive,0.9957872033119202,Positif
Kendi Aja,5,2025-05-11 13:19:26,sangat membantu berbelanja tanpa repot harus ke toko,Positif,positive,0.9977743029594421,Positif
Tomi Tejamantri,5,2025-05-11 13:18:58,belanja lebih mudah dan hemat,Positif,positive,0.9985976815223694,Positif
Kartu Prakerja,5,2025-05-11 13:18:49,cukup membantu saya,Positif,positive,0.9918208122253418,Positif
Andre Pringhill,5,2025-05-11 13:18:29,puas dan menyenangkan belanja dishopee,Positif,positive,0.9983062744140625,Positif
Christian Harel,5,2025-05-11 13:18:11,good,Positif,positive,0.9990602135658264,Positif
Rasyid Duki,5,2025-05-11 13:17:48,mantappp,Positif,positive,0.9734339714050293,Positif
Irwan syah,1,2025-05-11 13:15:31,sangat kecewa dengan pengiriman yang sangat lama,Negatif,negative,0.9993078708648682,Negatif
Teti Ismiati yuliana,1,2025-05-11 13:14:29,"shopee lagi kenapa sihhh lemot bangetttt serang buka toko loading ya lama mau co lama juga haddoooohhh jd maless tolong dong perbaiki sinya full padahal udh di upgret juga, bahkan udh ku hapus terus di download lagi masih sama aja lemott bangetttt",Negatif,negative,0.9993222951889038,Negatif
Amir Safhan,5,2025-05-11 13:13:46,sangat membantu,Positif,positive,0.9959172606468201,Positif
iwan iwan88gmailcom,5,2025-05-11 13:10:41,shope emang bagus sekali,Positif,positive,0.998855471611023,Positif
raka nurrohman,3,2025-05-11 13:10:36,"saya ingin menambahkan saran supaya kedepannya fitur pembatalan pesanan dapat dilakukan lebih dari kali, karena suka ada penjual yang tidak bertanggung jawab atas tugasnya, yang dimana saat pembeli membatalkan pesanan tetapi penjual malah menolaknya dan tetap mengirim barangnya, mau dibatalkan lagi pun tak bisa, ini sangat merugikan sekali bagi saya karena pesanan yang tidak sengaja check out tidak bisa cancel, saya harap untuk update kedepannya bisa membatalkan pesanan lebih dari kali",Netral,negative,0.9986240863800049,Negatif
Merdiningsih,5,2025-05-11 13:10:04,aplikasi yang yg lengkap dan mudah dilakukan dan tidak ribet. belanja semakin mudah. thanks shopee.,Positif,positive,0.9983429908752441,Positif
Ridwan Saiful,5,2025-05-11 13:08:49,mudah dan menyenangkan,Positif,positive,0.9986242055892944,Positif
BBDROID simulator,1,2025-05-11 13:08:48,"dulu saya senang pd apk ini wktu masih ada jnt,,pengirman cepat dan gak pernah buat saya kecewa dan skrng saya ada pesanan dan msih dlam pengiriman expedisi super lambat ya itu spx,, diantaranya sudah sampai di kantor tujuan terakhir,,dan tidak ada proses pengantaran, dan ini saatnya saya akan menolak pesanan saya semua dan gak bklan pakai apk ini lagi..saya gak mau tau estimasi anda yg bisa anda ubah,,dan sudah yg kesekian kalianya seperti ini",Negatif,positive,0.9759330153465271,Positif
Lailatul Musaadatur,5,2025-05-11 13:08:34,barang sesuai dan pengiriman cepat,Positif,positive,0.9909359812736511,Positif
bintang studio,5,2025-05-11 13:08:11,aman nyaman dan terlengkap,Positif,positive,0.9993938207626343,Positif
sugeng mw,5,2025-05-11 13:06:29,aplikasi yang sangat membantu untuk belanja online,Positif,positive,0.9973118305206299,Positif
Musa Kusuma,5,2025-05-11 13:05:34,"sangat membantu untuk berbelanja,",Positif,positive,0.9747656583786011,Positif
Alun Fadlun,5,2025-05-11 13:04:01,aplikasi paling juara,Positif,positive,0.9931123852729797,Positif
Susanto Wahyutomo,5,2025-05-11 13:03:57,mudah cari barang yang susah didapat ditoko offline,Positif,neutral,0.7633094191551208,Netral
Nurul Aurolia,5,2025-05-11 13:02:39,bagus,Positif,positive,0.9980973601341248,Positif
Dani Dani,4,2025-05-11 13:01:48,sangat mudah dan membantu,Positif,positive,0.9978431463241577,Positif
new account,5,2025-05-11 13:01:20,bagus bagus bagus bagus bagus bagus,Positif,positive,0.9945769309997559,Positif
Tina Ina,5,2025-05-11 13:01:00,shoppe amanah sangat baik dan aku suka sekali,Positif,positive,0.9991497993469238,Positif
Khoirul Fiqih,5,2025-05-11 13:00:56,saya suka belanja di shopee,Positif,positive,0.999269425868988,Positif
Abdul GEA,5,2025-05-11 12:59:09,"di shoppee banyak produk yang murah dengan kualitas bagus, bisa gratis ongkir gampang banget klo belanja. juga banyak promonya. bagus pokoknya🤝 senang",Positif,positive,0.9989023208618164,Positif
F Pbean,5,2025-05-11 12:58:31,"sejauh ini produk yg di jual di shopee bagus,sesuai dengan gambar serta video promo produk nya dan pertahankan jaminan kualitas produknya selalu",Positif,positive,0.9988528490066528,Positif
Juliana Wulandari (JW),5,2025-05-11 12:57:14,bagus bagus bagus,Positif,positive,0.9949818253517151,Positif
Anjar Buitenzorg,5,2025-05-11 12:56:48,bagus.. mempermudah..aman,Positif,positive,0.9991587400436401,Positif
Sampoel Depan teras,5,2025-05-11 12:55:43,memudahkan untuk berbelanja💥,Positif,positive,0.9958899617195129,Positif
Bangsat Coops,5,2025-05-11 12:54:27,bagus oren yang dapat d andalkan,Positif,positive,0.9895463585853577,Positif
Tawang Tirto,5,2025-05-11 12:54:18,mudah dan nyaman,Positif,positive,0.9990704655647278,Positif
Oby Suharta,5,2025-05-11 12:53:25,es kopi,Positif,positive,0.9897890686988831,Positif
Jannatul Zahra,1,2025-05-11 12:52:24,bintang satu culup,Negatif,negative,0.9907930493354797,Negatif
Wiwin sumarti Wiwin,5,2025-05-11 12:49:41,berbelanja di shoppe sangat mudah cepat dan praktis senang 🙏,Positif,positive,0.9993762373924255,Positif
Pp,5,2025-05-11 12:48:23,lemot,Positif,negative,0.9974468946456909,Negatif
Sepriadi Adi,5,2025-05-11 12:48:21,ok,Positif,negative,0.998392641544342,Negatif
Surawibi13sana,2,2025-05-11 12:48:19,"ini kenapa sih, saya mau top up ml, trus pembayaran make scan qr eh tapi kok pas mau pencet ""bayar sekarang"" tiba muncul ""terjadi kesalahan sistem. ulangi pembayaran atau hubungi cs shopee jika kendala terus berlanjut "" setelah loading selesai. tolonglah, saya juga gk tau maksudnya cs tuh apa, gak ditunjukin letaknya juga",Negatif,negative,0.9983287453651428,Negatif
Otfons Bailao,4,2025-05-11 12:46:30,bagus,Positif,positive,0.9980973601341248,Positif
Evan08 Thunder,5,2025-05-11 12:45:52,banyak poinnya bagus,Positif,positive,0.9979124665260315,Positif
Eli Arif,4,2025-05-11 12:45:42,"suka sih, cumat pengiriman kadang suka telat...",Positif,negative,0.950416624546051,Negatif
Leo Virgo,4,2025-05-11 12:45:41,lumayan lah cuman agak lelet kurirnya bagus,Positif,positive,0.9948174357414246,Positif
GUDANG ARANG,5,2025-05-11 12:45:08,"pengalaman belanja di shopee utk sementara ini baik saja, lebih mudah mencari barang yg sulit didapatkan di toko offline lgpl pelayanan tokoknya semakin baik. trimakasih shopee bagus 🙏",Positif,positive,0.9984259605407715,Positif
Andi Patria,1,2025-05-11 12:45:06,"woiiiiiii, kalau buka aplikasi jgn langsung ke live video, bisa di hilangkan gak woiiii, ganggu aja,bikin aplikasi tambah berat,ke home dulu lah, yg mau buka live video apa gak terserah yg pingin......woiiiiii",Negatif,negative,0.9970176219940186,Negatif
Budi Sutrisno,5,2025-05-11 12:44:56,oke,Positif,positive,0.7234292030334473,Positif
