userName,score,at,full_text,kategori,sentiment_label_raw,sentiment_score,sentiment
Khalifah zaezatul Faizah,4,2025-05-09 14:37:07,terimakasih atas penanganan nya saran nya untuk tokped kedepan nya d buat supaya lebih aman lagi biar tidak ad penjual yang tak benar🙏 cinta cinta,Positif,positive,0.9904837608337402,Positif
zen aulad,5,2025-05-09 14:28:46,syae,Positif,positive,0.9580097198486328,Positif
Azhar Iskandar,5,2025-05-09 14:27:37,bagus,Positif,positive,0.9980973601341248,Positif
Rian Chopis,5,2025-05-09 14:21:14,seruuu banget,Positif,positive,0.9968041181564331,Positif
AmAiK,1,2025-05-09 13:46:54,"fitur pencarian di tokopedia sekarang sangat - sangat mengecewakan, filter - filter pencarian yang ada sama sekali tidak berfungsi... padahal sebelumnya yang membuat saya tetap menggunakan tokopedia adalah fitur pencarian yang akurat.",Negatif,negative,0.9937589168548584,Negatif
ipan aja,4,2025-05-09 13:42:28,bagus,Positif,positive,0.9980973601341248,Positif
Taqwa Zultiar,1,2025-05-09 13:38:57,"pembatalan seharusnya gausah menunggu persetujuan penjual,. alhasil yg harusnya saya gak punya utang jt jadi punya utang,. payah gak kayak lazada",Negatif,negative,0.9985326528549194,Negatif
A marwan Gunawan,5,2025-05-09 13:34:47,biar bintang lah ..yang bicara,Positif,neutral,0.8683128356933594,Netral
Muhammad Rajiq ghaiyyas,4,2025-05-09 13:25:02,oke sekarang problemnya ada di bagian riwayat pencarian yang gak bisa dihapus,Positif,negative,0.9922398328781128,Negatif
Syahidar,4,2025-05-09 13:19:52,masalah pengirimannya berputar putar gak jelas padahal sudah sampe kota tujuan masa hari gak bergerak gak ada solusi,Positif,negative,0.9991393089294434,Negatif
Syahril Ilham,1,2025-05-09 13:18:03,gak jelas beli tanggal sampe tanggal blm sampe juga gak ada diskon telat?,Negatif,negative,0.9989258646965027,Negatif
Naryati,1,2025-05-09 13:07:13,lama datang nyaa udah minggu belom datang,Negatif,negative,0.9984506368637085,Negatif
Gilang Eka,3,2025-05-09 12:58:50,bingung,Netral,negative,0.9932476282119751,Negatif
bara lax,5,2025-05-09 12:41:21,masih di pulau jawa tapi gak dapet gratis ongkir,Positif,neutral,0.9411501884460449,Netral
HANDRY HANDRY,5,2025-05-09 12:36:10,ok,Positif,negative,0.998392641544342,Negatif
Indah Pratiwi,1,2025-05-09 12:16:05,"aplikasinya semakin aneh aneh membuat peraturan,fitur ubah kurir malah dihilangkan menyusahkan sekali buat seller,apalagi sekarang diminta buat gabung tiktok tambah menyusahkan ngantuk cuma mau jualan aja dipersulit🤦‍♂️",Negatif,negative,0.9990946054458618,Negatif
bang Bara,5,2025-05-09 11:54:26,sangat membantu,Positif,positive,0.9959172606468201,Positif
seffri ananto,1,2025-05-09 11:50:03,sebagai seller direpotkan gak bisa ubah resi,Negatif,negative,0.996211051940918,Negatif
Sudi Hidayati,5,2025-05-09 11:43:59,bagus,Positif,positive,0.9980973601341248,Positif
Deny phentom03,3,2025-05-09 11:43:06,chat tokped custmr servs. gak ada balasan dari kemarin,Netral,negative,0.9981921315193176,Negatif
Salsabila Bunga Adelia,1,2025-05-09 11:37:32,"makin ke sini tokopedia makin gak jelas, masa gak bisa ganti kurir. saya sudah lama jadi berjualan di tokopedia, jadi kecewa kalau seperti ini. hapus aja kalau makin ribet gini, gak jelas banget",Negatif,negative,0.9993058443069458,Negatif
vicky ardiansyah,1,2025-05-09 11:21:02,"mau batalin pesanan susah bgt,cs gak membantu malah bot doang yg menjawab. kecewa banget.",Negatif,negative,0.999313473701477,Negatif
Muhammad Rasyid,5,2025-05-09 11:15:19,yoi,Positif,positive,0.9503262639045715,Positif
Mas rani,1,2025-05-09 11:14:22,saya pemula dan saya mendapatkan kopun senilai rp.. dengan syarat beli satu barang(tanpa cod) dan setelah saya beli barang mengikuti arahan dengan bayar tunai tetapi kopun rp.. itu tidak saya dapatkan. mohon beri penjelasan,Negatif,negative,0.931150496006012,Negatif
Mass Rgl,1,2025-05-09 11:10:30,"merugikan seller,, tokopedia mau monopoli apa gimana.... bingung bingung bingung bingung bingung",Negatif,negative,0.9988493919372559,Negatif
Mas Nandang,1,2025-05-09 11:02:20,ribet,Negatif,negative,0.9985941052436829,Negatif
Mustami lombok,5,2025-05-09 11:02:15,the best,Positif,positive,0.999146580696106,Positif
Ica Anisa,3,2025-05-09 11:01:20,njajal sek kawan be'ee enk apk nya,Netral,neutral,0.9359716176986694,Netral
Lena,4,2025-05-09 10:59:10,min bonus coin ulasanku ada kok blm masuk ya untuk hari ini jadinya bintangnya sy kurangi dulu ya,Positif,neutral,0.8600348830223083,Netral
Nabila Farkhah,1,2025-05-09 10:55:55,hadeh makin sini makin ribet,Negatif,negative,0.9993308782577515,Negatif
Fitrotul Muniroh,1,2025-05-09 10:48:02,aplikasi ini sudah tidak rekomendasi di download sudah tidak seperti dulu wajib di blokir banyak dirugikan sebagai penjual !,Negatif,negative,0.9991784691810608,Negatif
ismanfajar hidayat,5,2025-05-09 10:38:51,terbaik,Positif,positive,0.9972357153892517,Positif
Lucky Aulia,1,2025-05-09 10:35:46,ngajuin komplen cuma muter muter doang enakan shoope apa lazada masih oke komplain langsung cepet,Negatif,negative,0.9984009861946106,Negatif
Fauzan Dz,1,2025-05-09 10:24:33,"ini gimana kualitas layanan cfs nya? saya mau laporan bug di akun saya, dimana aaya sama sekali tidak bisa pakai kupon promo apapun, dan udh hari nggak ada respon sama sekali, udah coba lewat email sama aja. nih ngapa dah colab ama tiktok malah jadi buruk bener, gue gunain tokped dari ,dan total transaksi udah lebih dari m kali, di mulai beli listrik dll via tokped semua, tapi sekarang kek gini buruk beut. ini gak ounya cfs atau apaan? platinum member aja susah bener mau chat cfs?",Negatif,negative,0.9992334842681885,Negatif
Imam S,1,2025-05-09 10:15:14,dibeli toktok jadi anyep promonya min bingung,Negatif,negative,0.9895724654197693,Negatif
Imas Tia,5,2025-05-09 09:56:18,aman dan terpercaya,Positif,positive,0.9983286261558533,Positif
Hokki Gunawan,2,2025-05-09 09:53:30,tokopedia skrg gak gratis ongkir ..... buruk,Negatif,negative,0.998982846736908,Negatif
Achmad Tumedi Deday,5,2025-05-09 09:49:32,proses sangat mudah dan banyak promo ..sukses selalu tokopedia,Positif,positive,0.9990414977073669,Positif
Zen Zen,5,2025-05-09 09:49:18,mantaf,Positif,positive,0.9564900398254395,Positif
Aryudha,1,2025-05-09 09:45:21,"keterangan di deskripsi produk sudah ditata dulu, sekarang amburadul semua",Negatif,negative,0.9986273050308228,Negatif
Faisal Mochammad,1,2025-05-09 09:41:31,"suka lama banget pengirimannya, melebihi estimasi udah gitu di oper"" sama expedisi nya",Negatif,negative,0.9965456128120422,Negatif
Sri Yati,5,2025-05-09 09:33:54,baik,Positif,positive,0.9978936314582825,Positif
Alif Luthfi,1,2025-05-09 09:29:53,"barang tidak sesuai deskripsi, susah ngurusnya. padahal video unboxing ada",Negatif,negative,0.998227059841156,Negatif
Toni Blendang,5,2025-05-09 09:23:30,nemuaskan,Positif,positive,0.9932299852371216,Positif
Kenzo Jovani,1,2025-05-09 09:18:37,"gak jelas, gausah buat tokopedia care kalau tidak responsif",Negatif,negative,0.9960881471633911,Negatif
BETIRU BETIRU,5,2025-05-09 09:15:38,oky,Positif,positive,0.8167370557785034,Positif
Warung Bu Ida,5,2025-05-09 08:44:03,sangat membantu buat kita,Positif,positive,0.9984779953956604,Positif
shankara chanel,5,2025-05-09 08:39:34,oke,Positif,positive,0.7234292030334473,Positif
ELLY,3,2025-05-09 08:29:34,aplikasi lumayan bagus tapi saya tidak bisa memberikan penilaian yang lebih karena saya jarang belanja,Netral,negative,0.9286691546440125,Negatif
Devi Sri,1,2025-05-09 08:20:15,"semenjak gabung sama tiktok tokopedia jadi semakin gak jelas. chat cs aja gak ada yg balas, nunggu berharipun gda yg balas. mau batalin pesanan karena status resi tidak valid, gak bisa. padahal saya udah bayar , juta buat pesanan saya. semakin lama, bikin buyer pada kabur ke mp sebelah yg fast respon",Negatif,negative,0.9991623163223267,Negatif
Yanualdi Ispahan,1,2025-05-09 08:12:15,"buat tokopedia, tolong dong penjual yang udah lama gak aktif di kasih notif di bawah nama toko nya sudah brp hari minggu gak aktif, biar gak php pas beli ternyata gak ditanggapin",Negatif,negative,0.8861364722251892,Negatif
Thofa Hd,5,2025-05-09 07:49:52,"semua olshop tdk ada fitur menghapus riwayat belanja. ada baiknya tokopedia menjadi pelopor, karena kadang orang dewasa membeli barang +,yg hal ini tdk boleh dilihat oleh anak². makasih",Positif,positive,0.8417528867721558,Positif
Mustika Rini,4,2025-05-09 07:46:50,coba dlu yaa klo bagus tambah bintang lagi,Positif,positive,0.9807753562927246,Positif
kimmas kendra,1,2025-05-09 07:34:23,"kecewa berat dengan tokopedia, dari awal saya sudah menduga, bahwa order saya akan dibatalkan karena batas akhir pengiriman lebih lambat hari setelah ""batal otomatis"" jadi sebelum batas akhir pengiriman oleh seller, pesanan di batal otomatis oleh sistem. saya tidak tahu apakah ada semacam ""rekayasa"", dari saya saja sudah terkumpul dana +/- rb, ada berapa banyak pelanggan yang mengalami hal sama seperti saya dan berapa banyak dana mengendap di akun tokopedia. kecewa, terulang lagi!",Negatif,negative,0.9993502497673035,Negatif
Arya Aditama,5,2025-05-09 07:29:07,bagus,Positif,positive,0.9980973601341248,Positif
Temas Iwan,5,2025-05-09 07:26:58,lengkap,Positif,positive,0.9990334510803223,Positif
Cicik Yustina,3,2025-05-09 07:01:56,"pengiriman cepat, kurir. bsik nyaman barang sesuai pesanan.",Netral,positive,0.9970280528068542,Positif
Mussafir,1,2025-05-09 07:01:10,"pelit voucher, sekalinya ada jg ghoib. gak bisa apa klo di toped mdg shopee apa lazada masih jelas vocernya",Negatif,negative,0.9763197898864746,Negatif
Frendywan Dywan,5,2025-05-09 06:38:18,mantap,Positif,positive,0.9991832375526428,Positif
Fransisca Ariyanti,1,2025-05-09 06:35:38,"parah banget tokopedia . minus semua bener dah. paket dari lama gak dateng"". gak ada cs live , resi bikin sendiri. baru order pertama lo aku lewat tokopedia. gak amanah sekali",Negatif,negative,0.9994713664054871,Negatif
GIVE_ME_HAPPY17. Farm,1,2025-05-09 06:21:03,belanja di tokopedia sekarang pelit voucher chasback kecil ( belanja min jt potongan masa rb doang? rugi dong ) terus fitur gopay later nya cicilan bulan sering di hilangin saya pun sekarang jadi males belanja di tokopedia,Negatif,negative,0.9992532134056091,Negatif
Ecxa Rakharruan,5,2025-05-09 06:06:06,mantab,Positif,positive,0.9985004663467407,Positif
Gondrong Dodhy,5,2025-05-09 06:01:19,ok,Positif,negative,0.998392641544342,Negatif
istighroqu uc,5,2025-05-09 05:50:40,aangat memudahkan,Positif,positive,0.9990655779838562,Positif
Erhandi Deynez Safa,5,2025-05-09 05:40:02,sangat menganggumkan.,Positif,positive,0.7893043160438538,Positif
Anisa,5,2025-05-09 05:21:11,kok sekarang udah gaada gratis ongkir yaa?,Positif,negative,0.9970086216926575,Negatif
Kenzo Rafael,4,2025-05-09 05:07:37,"saran saya semoga pelayanannya dikembangkan terus agar penggunanya menigkat seperti toko oren,. dan pelanggan tidak merasakan keluhan terus menerus terima kasih🙏",Positif,positive,0.9927486777305603,Positif
Kopay Hitam,1,2025-05-09 04:15:44,"bikin maps alamat yang bener jangan tolol bikin susah aja. kita pake itu bayar bukan gratis, ingat",Negatif,negative,0.9933961033821106,Negatif
Dani Ramdani,5,2025-05-09 02:47:28,aplikasi yg bagus memudahkan beli barang dan banyakin diskon voucher nya,Positif,positive,0.9986120462417603,Positif
ronce manince,5,2025-05-09 02:39:18,mantabh...bosss..,Positif,positive,0.9984937906265259,Positif
Kube Mandiri,1,2025-05-09 02:25:26,kenapa saldo di akun dana saya tiba otomatis membayar di tokopedia..?,Negatif,neutral,0.998647153377533,Netral
Abdull Awwab,1,2025-05-09 01:35:01,"setelah sekian lama saya berhenti pakai tokped, skrg saya kembali lagi coba pakai tokped.. sangat kecewa, karna yg bisa gratis ongkir rata² hanya toko yg sudah ada logo merchant-nya.. itulah penyebab tokped gak bisa maju.. kalo mau maju, pihak tokped harus mempermuda toko baru untuk berkembang dengan memberi gratis ongkir total sampai mereka bisa dapet logo merchant. kenyataanya jualan di shopee justru lebih mudah dibanding di tokped karna shopee selalu ada gratis ongkir utk toko baru.",Negatif,negative,0.9971228241920471,Negatif
Aldi Saputra,1,2025-05-09 00:42:20,aplikasi g jelas gangguan terus marah,Negatif,negative,0.9994922876358032,Negatif
Aas Askah,5,2025-05-09 00:37:02,oke,Positif,positive,0.7234292030334473,Positif
Deri Hermawan,5,2025-05-08 23:54:21,ok,Positif,negative,0.998392641544342,Negatif
AREA 57,1,2025-05-08 23:45:57,"banyak minus: .tampilan ui tidak nyaman .pengembalian barang keluar duit dulu . gak bisa buka chat sbg penjual .cashback sedikit .cs tidak live seperti apk oren .verifikasi gopaylater dipersulit harus nunggu thn lagi. >> smg bangkrut ini apk dan harusnya ratingnya bintang . bukan , terimakasih",Negatif,negative,0.9993637204170227,Negatif
Moro Wismaya,1,2025-05-08 23:34:55,bagusnya setiap ada barang yg mau di beli di web tampilkan juga ongkir nya. jangan langsung isi semua data lalu ongkirnya disembunyikan. beli cuma tapi ongkir rb.. kan repot karena harus cancel. mana fitur nya di usahakan harus beli. apapun yg dipencet masuk ke keranjang.,Negatif,negative,0.9101299047470093,Negatif
Ardi Ansyah,5,2025-05-08 23:07:01,tolong buat kan poromika vt affiliate bisa iklan kita,Positif,neutral,0.9989432692527771,Netral
Denis naufal amsyar,5,2025-05-08 22:50:09,bagus,Positif,positive,0.9980973601341248,Positif
moMo. mWn,2,2025-05-08 22:47:12,"di akunku malah gak ada gratis ongkir, walaupun toko sudah menyediakan layanan gratis ongkir.. apakah ada yg sama? 👇🏻",Negatif,negative,0.9889088273048401,Negatif
Dewi Mulyanah,5,2025-05-08 22:39:33,berguna,Positif,positive,0.9943678975105286,Positif
Dhany Kingzuma,1,2025-05-08 22:35:06,"tolong perbaiki error, gangguan rumah toped",Negatif,neutral,0.6980525851249695,Netral
Nur Husaeni,4,2025-05-08 22:33:59,tidak bisa memilih metode pembayaran transfer manual.,Positif,negative,0.8973047733306885,Negatif
Faza Butik,5,2025-05-08 22:32:12,ok.l.k,Positif,negative,0.9946828484535217,Negatif
Charles Andreas Tasman,1,2025-05-08 21:33:24,"hallo tokopedia tolong di respon dengan benar y.... dana dari penjualan saya ketahan tidak bisa masuk ke pencairan toko ( otomatis tidak bisa saya cair kan dana saya ), saya sudah coba bertanyak melalui sistem chat di tokoped yang di alihkan ke ai tanyak nya tokoped.... jawaban nya tolol banget. di jawab dana nya sudah di cairkan, tapi nyata nya tidak dan ketahan, dan pada saat di komen malah gak bisa ke send... tolong segara di tangani permasalahan saya",Negatif,negative,0.998677670955658,Negatif
Daniel Serafin,5,2025-05-08 21:31:28,terbaik,Positif,positive,0.9972357153892517,Positif
Heru Sargono,5,2025-05-08 21:26:48,🙏🙏🙏🙏🙏,Positif,positive,0.999173104763031,Positif
Ragil Rio,1,2025-05-08 21:24:23,kali ini sangat kecewa dengan tokopedia. yg pertama karna tdk ada fitur chat cs dan yg paling mengecewakan adalah. saya beli di aplikasi ini. ketika kurir sudah ditugaskan kirim pesanan. saya tunggu dari pagi sampai malam tidak kunjung terkirim. lalu saya lacak. bahwa akan dikirim kembali oleh kurir dengan alasan pembeli tidak ada di alamat tujuan.. sedangkan saya dari pagi sampai malah menunggu tetapi kurir menggunakan alasan yang mengatasnamakan saya bukan kah itu termasuk penipuan?,Negatif,negative,0.9993731379508972,Negatif
Airlangga Bagja,5,2025-05-08 21:23:47,bagus banget aplikasi nya berguna buat belanja,Positif,positive,0.998345136642456,Positif
andy praseyo,5,2025-05-08 21:19:29,kerenn,Positif,positive,0.9848415851593018,Positif
rani Wulandari,1,2025-05-08 21:08:18,"aplikasi sampah, jual turuk aja",Negatif,negative,0.9949595928192139,Negatif
Daniel Effendy,1,2025-05-08 21:03:35,saya heran hanya aplikasi tokopedia saja yg bisa menangkan penipu dan pembeli dikalahkan,Negatif,negative,0.9897609353065491,Negatif
M Haidir,5,2025-05-08 20:58:01,ok,Positif,negative,0.998392641544342,Negatif
Black Noir,1,2025-05-08 20:46:47,nggak bisa download komen,Negatif,negative,0.9313936233520508,Negatif
Tekno Android share,5,2025-05-08 20:38:15,sangat membatu sekali trimakasih,Positif,positive,0.9957799911499023,Positif
Iman Ka,1,2025-05-08 20:37:35,barang hilang oleh kurir rekomendasi. dana tidak di refund. tapi sdh kali tokopedia care minta di rating wkwk. cs menangani hanya formalitas saja. tidak membantu menyelesaikan sama sekali terkesan lepas tangan hanya disuruh menunggu. kualitas tokopedia terlihat sewaktu pengguna layanan mendapatkan kendala. sistem dan sdm nya kacau.,Negatif,negative,0.9991579055786133,Negatif
Rizkanova's Channel,5,2025-05-08 20:35:22,mantapp,Positif,positive,0.981840193271637,Positif
Mukhamad Fidian Febrianto,4,2025-05-08 20:34:40,kasih event dapet koin belanja,Positif,neutral,0.9329890608787537,Netral
Dadan Ridwan,5,2025-05-08 20:26:21,bagus. bersaing dengan ekomerce lain. tolong voucher nya di banyakin lagi biar pada belanja nya seneng. terimakasih,Positif,positive,0.9957666397094727,Positif
Ganii,5,2025-05-08 20:23:09,tolong perbaiki nama panggilannya seharusnya nama panggilann saya azzam namun di notifikasi muhammad tolong ya,Positif,neutral,0.9959539175033569,Netral
BENIE NOVOTEL,5,2025-05-08 20:19:48,sangat membantu terimakasih,Positif,positive,0.9981845021247864,Positif
M. Aldi Maulana,5,2025-05-08 20:17:58,alhamdulillah masya allah tokopedia sukses selalu cinta,Positif,positive,0.9989144802093506,Positif
syamha saufa,2,2025-05-08 20:17:55,"kapok aaah .... pembatalan susah , tanya layanan malah di suruh chat penjual, gk fungsi banget",Negatif,negative,0.9992389678955078,Negatif
Chrs tver,1,2025-05-08 20:06:43,dana refund tidak dikembalikan malah kita dibebankan,Negatif,negative,0.9977920055389404,Negatif
aditya yudistira,5,2025-05-08 20:04:41,cukup bagus,Positif,positive,0.998683750629425,Positif
Priagung Atmojo,1,2025-05-08 20:03:44,"tolong kurir itu pake logika , masa alamat bjn kurirnya dari sby tbn smg ampun toped",Negatif,negative,0.9947121143341064,Negatif
Mustaqiem Ardhi,1,2025-05-08 20:02:47,"tokopedia care kemana adminnya? gak ada respon, penanganan komplain terkait produk disini lelet, bertele-tele,emang udh bener mending klo belanja disebelah aja,baru ajuin komplain duit langsung balik,proses cepet,sat set,bat bet.males belanja disini lagi,pantes dagang disini sepi.",Negatif,negative,0.998250424861908,Negatif
SAID Said74,5,2025-05-08 19:53:19,siap,Positif,positive,0.9969436526298523,Positif
senjuhashirama113 hashirama,1,2025-05-08 19:49:32,"toko kurang lengkap, searching masih pakai ketik lagi... orang aplikasi lain udah pakai foto atau gambar.. searchingnya ribet gak bisa sesuai dengan apa yang di cari",Negatif,negative,0.9984809756278992,Negatif
ega kurnia,5,2025-05-08 19:41:32,sangat memuaskan dan barangnya juga murah murah,Positif,positive,0.9990033507347107,Positif
Abdan Nukman,5,2025-05-08 19:19:28,mantab,Positif,positive,0.9985004663467407,Positif
Mas Peter,1,2025-05-08 19:03:50,"ini sudah belanja kali berturut² dan dikembalikan mulu ke penjual, menurut saya ini buang buang waktu ,dan untuk waktu komplain sangatlah lama jadi saya beri bintang dulu karena sudah membuang banyak waktu saya untuk menunggu. dan minimal berikan alasan kenapa diretur,jika tidak ada penjelasan pembeli akan bingung.",Negatif,negative,0.9987009763717651,Negatif
Qway Lavista,5,2025-05-08 18:40:52,respon nya sangat cepat,Positif,positive,0.9979154467582703,Positif
Pengguna Google,2,2025-05-08 18:40:11,"tokped mode pembayarannya gak semua toko bisa cod,jd males belanja di tokped,lagian susah dpt discount,jd hapus aja aplikasi tokpednya",Negatif,negative,0.989543080329895,Negatif
Michu Maru,1,2025-05-08 18:34:02,"saldo tokopedia, wishlist, dan barang yang saya masukan hilang sejak update ini. akun dan data masih sama data udah beda",Negatif,negative,0.5878753066062927,Netral
Sharwan Alwi,1,2025-05-08 18:22:45,sdh berkali belanja namun ngga sesuai,Negatif,negative,0.9991625547409058,Negatif
Cahya Setiawan,2,2025-05-08 18:01:34,"apa si pertimbangan tokped memilih curir recomendasi menggunakan idexpress, jika tokopedia ingin bersaing dan lebih maju maka curir recomendasi idexpress harus diganti, jika tidak! yaa tinggal tunggu aja orang pindah ke shopee atau ecommers lain. hari status mengantarkan ke alamat tujuan tapi tidak sampai, alamat sudah jelas, ciri rumah jelas, no hp ada. yang dirugikan bukan hanya pembeli tapi penjual dan juga tokopedia sendiri, jadi bijaklah dalam menentukan curir rekomndasi",Negatif,negative,0.9977836012840271,Negatif
andri susanto,5,2025-05-08 17:56:44,siip,Positif,negative,0.8946151733398438,Negatif
Andhika “Ndiko” Cahya,3,2025-05-08 17:55:10,"sistem kurir rekomendasi kurang transparan, buat lebih transparan lah biar mudah cek resi, di resi kalian jejak nya gak keliatan",Netral,negative,0.7163149118423462,Negatif
Hariansah Kenawan1234,5,2025-05-08 17:55:01,baguss,Positif,positive,0.9979814291000366,Positif
Widi Santos,4,2025-05-08 17:34:49,persib juara a otw bintang ⭐⭐⭐⭐,Positif,neutral,0.7592305541038513,Netral
Budiono Ribowo,5,2025-05-08 17:05:50,mantap,Positif,positive,0.9991832375526428,Positif
Adih Di,5,2025-05-08 16:59:18,bagus,Positif,positive,0.9980973601341248,Positif
SUMAJI,4,2025-05-08 16:40:11,"saya sering belanja di tokopedia, banyak promo dan mudah",Positif,positive,0.9982733726501465,Positif
nadia desty,5,2025-05-08 16:39:48,nadiya,Positif,neutral,0.8594309091567993,Netral
Faiz Ahmad robbani Robbani,1,2025-05-08 16:38:17,kenapa ini iklan toko pedia muncul terus d hp saya ganggu sampai saya gak bisa ngetik pesan,Negatif,negative,0.9940138459205627,Negatif
Ahmad Rifki,5,2025-05-08 16:36:26,bagus,Positif,positive,0.9980973601341248,Positif
oki nugroho,5,2025-05-08 16:28:47,lumayan nyaman belanja disini dengan fitur-fiturnya.,Positif,positive,0.9991289973258972,Positif
Lucas antok,1,2025-05-08 16:23:21,sala satu kekurangan tidak bisa batalkan pesanan padahan suda miggu tidak dikirm tetap disuru nunggu. alhasil pembeli gak mau terima barang jadi kita yang nombokkk..,Negatif,negative,0.9988362193107605,Negatif
Agung Permana Nasution,5,2025-05-08 16:18:30,fitur udh canggih dan aplikasi bagus banget apa lagi pengirimannya cepat dan gesit banget,Positif,positive,0.9990360736846924,Positif
Daimainer Mainer,4,2025-05-08 16:16:49,"di ""detail pesanan"" gak ada note dari pembeli, kepake soalnya biar pembeli gak salah ngasih note ke penjual",Positif,negative,0.5599237084388733,Netral
MONGI TV chanel,1,2025-05-08 16:07:48,kalau barang kosong harap di hapus dari etalase. karena sangat banyak barang kosong yg masih ada di etalase. perketat lagi sistem barang redy atau kosong agar penjual tidak seenaknya,Negatif,negative,0.9960916638374329,Negatif
Lina Lina,5,2025-05-08 15:52:55,tokopedia ...mantaaaab,Positif,positive,0.9944853186607361,Positif
Arief Hidayat,5,2025-05-08 15:48:55,aplikasi yg sangat membantu dan terpercaya,Positif,positive,0.9977303147315979,Positif
Daffcan Daffagesyan,5,2025-05-08 15:48:38,sangat membantu,Positif,positive,0.9959172606468201,Positif
Prasetia Adhiwinarno,5,2025-05-08 15:47:30,recommended. thanks.,Positif,positive,0.9898393154144287,Positif
Mega Wati,4,2025-05-08 15:12:33,"oke,masih percobaan",Positif,negative,0.9723002314567566,Negatif
JP LOCKREGION,1,2025-05-08 15:08:03,"dapet voc/diskon k dengan syarat checkout barang, giliran udh d bayar cuma dapet ucapan selamat udh bisa pake voc/discnya tapi ilang gitu aja... scammer scammer",Negatif,negative,0.9981367588043213,Negatif
Adi Prawira,2,2025-05-08 15:00:04,"sudah lama pakai tokped, tapi sekarang jd kecewa... pengiriman tambah lama..",Negatif,negative,0.9990531802177429,Negatif
Hasbiilyansah Hasbi,1,2025-05-08 14:56:54,atik w'ap chèche yo manke/enkonplè. tanpri ranje pwoblèm sa a ak devlopè a!,Negatif,positive,0.7296192049980164,Positif
Quinzha Qalisya,1,2025-05-08 14:53:14,"gmn ini tokopedia kacau banget, paketsy dri tgl estimasi tgl smpe skrng tgl blom jga sampe, tdimlm sy pesen brang ambil yg harini sampe jga sampe skrng blom sampe,, gmnni tokopedia, harusnya ketatin dung kurirnya, klo bgni jdi mls sy pke tokopedia, utnghrga pling ratusan klo lgi blnja kebutuhan salo mobil puluhan jta gmna, kgajelas lu tokopedia,, sangatkecewa sya",Negatif,negative,0.9981071949005127,Negatif
MSWan,1,2025-05-08 14:42:00,dibatalin sama sistem marah marah marah marah marah marah marah,Negatif,negative,0.997692346572876,Negatif
Awan Phapel 4,5,2025-05-08 14:39:39,nice,Positif,positive,0.9934777021408081,Positif
Atiya,1,2025-05-08 14:16:59,lemot bgt di hp android,Negatif,negative,0.9973750114440918,Negatif
Bebeb909,5,2025-05-08 14:16:53,barang berkualitas,Positif,positive,0.9985413551330566,Positif
Mhmmdari Ari,1,2025-05-08 14:09:09,gak sesuai harapan pada gambar pas di telusuri zongg,Negatif,negative,0.9959303736686707,Negatif
Krj Syahroni,4,2025-05-08 14:07:25,aplikasi bagus dan terpercaya,Positif,positive,0.9981853365898132,Positif
Alip hasan,5,2025-05-08 14:02:04,mantab,Positif,positive,0.9985004663467407,Positif
Farel Pradana,5,2025-05-08 14:00:44,"min bagi voucher diskon % min belanja. ., hehe",Positif,neutral,0.991245448589325,Netral
Marisa Risa,5,2025-05-08 14:00:18,cantik sekali gelasny.. bagus bagus,Positif,positive,0.9991655349731445,Positif
Asep Agusman,5,2025-05-08 13:58:40,mudah untuk belanja mencari barang yang dibutuhkan.,Positif,positive,0.7519749402999878,Positif
Warganja 420,1,2025-05-08 13:56:48,"aplikasi gak jelas,, ada mslah gak ada solusi.. d chat cs gak bles",Negatif,negative,0.998812198638916,Negatif
MIKAIL 212,3,2025-05-08 13:55:57,kenapa fitur untuk melihat riwayat pembelian ke sebuah toko di hilangkan.. ini sangat berguna kalau kita mau membeli barang yg sama kita tinggal cek riwayat saja,Netral,neutral,0.4804939329624176,Netral
Gilang Putra,5,2025-05-08 13:52:17,ok bagus,Positif,negative,0.9303058385848999,Negatif
OFFICIAL Indra Ginting Channel,2,2025-05-08 13:37:52,saya baru update kemarin akun tokped saya yang kemarin malam pihak tokopedia kemanain? di update tokped malah akun saya yang hilang. tanggung jawab akun saya yang hilang,Negatif,negative,0.9983415603637695,Negatif
adzka muarif,1,2025-05-08 13:24:34,bobrok,Negatif,negative,0.9987077713012695,Negatif
Genta Maulanaalfaro,2,2025-05-08 13:21:36,pengiriman lama upgrade untuk pengiriman dongg min tokped,Negatif,negative,0.9966789484024048,Negatif
feri rahmawanto,1,2025-05-08 13:17:24,aplkasi busukkkk,Negatif,negative,0.9991214871406555,Negatif
Aldo Minti,5,2025-05-08 13:10:49,pengiriman sangat bagus cepat dan aman,Positif,positive,0.9991645812988281,Positif
Gyro Zeppeli,5,2025-05-08 13:06:08,olshop yang mudah digunakan dan ringan,Positif,positive,0.9975795149803162,Positif
fiki djaelani slamet,5,2025-05-08 13:02:16,bagus,Positif,positive,0.9980973601341248,Positif
Beta Nur Utami,1,2025-05-08 13:00:27,"paket pesanan tidak sampai, sudah hari komplain tapi tidak ada tindak lanjut. tokped kacau sekarang",Negatif,negative,0.9992595314979553,Negatif
Muhammad Alif Mantovani,1,2025-05-08 12:57:17,"agak kecewa dengan pengiriman instant dari toko pedia. harusnya barang sampai h+ ini udh hari blm sampe juga. percuma bayar ongkir yg instant, gak dikasih alternatif juga. padahal barang yg dibeli untuk kebutuhan urgent",Negatif,negative,0.9992095232009888,Negatif
