userName,score,at,full_text,kategori,sentiment_label_raw,sentiment_score,sentiment
Rian Bopenk,5,2025-02-24 23:18:10,Sangat membantu,Positif,5 stars,0.6717545390129089,Positif
Dion Alexandre,5,2025-02-24 20:23:33,Bagusssssss,Positif,3 stars,0.27493083477020264,Netral
Cahya Romadam,5,2025-02-24 17:28:52,Ok,Positif,3 stars,0.49511438608169556,Netral
Diana Indraisa,5,2025-02-24 16:40:09,Sangat puas dengan aplikasi tik tok,Positif,2 stars,0.24506865441799164,Negatif
Saniyah Ruslan,5,2025-02-24 14:22:33,Aplikasi yang sangat bagus untuk trend masa kini,Positif,5 stars,0.4743397831916809,Positif
Juz Amma,1,2025-02-24 11:55:15,Jelek banget.. mesin hp kujadi ga berfungsi Alias lelett,Negatif,1 star,0.33296999335289,Negatif
Ka Fa,5,2025-02-24 05:40:34,Mantap,Positif,3 stars,0.24858497083187103,Netral
Aisha Adma,5,2025-02-24 00:31:47,aku berapa kali download tiktok semuanya harus download tiktok terus 😥😓😓,Positif,1 star,0.40006348490715027,Negatif
Ismi Novia,5,2025-02-23 12:51:38,aplikasinya sangat bagus pokoknya Saya suka,Positif,4 stars,0.418884813785553,Positif
MARGANA RISALRI NABEN,5,2025-02-23 10:35:02,⭐⭐⭐⭐⭐,Positif,5 stars,0.3085777759552002,Positif
Kombet Natuleo,5,2025-02-23 09:38:21,Sangat membantu,Positif,5 stars,0.6717545390129089,Positif
Evha Alvina,1,2025-02-23 08:29:48,Selalu ada gangguan di saat live padahal sinyal/ wifi normal,Negatif,3 stars,0.3650878965854645,Netral
Costa Nana,5,2025-02-23 07:48:25,Nice,Positif,4 stars,0.4368409216403961,Positif
Si Kembar,5,2025-02-23 01:50:46,Cakep,Positif,4 stars,0.25720730423927307,Positif
Aril lubalu,5,2025-02-23 01:36:12,Terbaik 👍,Positif,5 stars,0.8490442633628845,Positif
Dhanny Hadianto,5,2025-02-23 00:25:33,Bagus,Positif,4 stars,0.25632038712501526,Positif
Adampurwa 2012,5,2025-02-23 00:07:40,Asik sih bisa dapet ilmu dari VT orang-orang yang berkelas di TikTok,Positif,3 stars,0.2422097772359848,Netral
SULE MISTO,5,2025-02-22 22:47:34,Nice,Positif,4 stars,0.4368409216403961,Positif
Ello,5,2025-02-22 15:06:53,👍👍👍👍👍,Positif,5 stars,0.3085777759552002,Positif
Nelfio Junior,5,2025-02-22 11:16:30,Saya suka dengan tiktok karena menghibur Saia salam kenal dari {Timor Leste 🇹🇱},Positif,5 stars,0.30580195784568787,Positif
Francelino Lourdes Pereira,4,2025-02-22 09:00:34,Keren dan mantap,Positif,5 stars,0.26741400361061096,Positif
Maulana Safa,1,2025-02-21 21:18:56,"Ko saya lagi asik main tik tok tiba "" keluar sendiri dan tidak bisa di buka lagi harus install ulang sudah di install ulang semua video yang sudah saya buat di simpan di draft semua hilang😌",Negatif,1 star,0.7703238129615784,Negatif
Rei Ncs,4,2025-02-21 20:48:38,Mantap,Positif,3 stars,0.24858497083187103,Netral
Alyaaalyaaa Alyaaalyaaa29,5,2025-02-21 20:42:03,Aplikasi ini sangatt berguna untuk sayaa dang saya sangat suka dengan aplikasi ini terimakasi😍😍,Positif,5 stars,0.5461859703063965,Positif
Daudsatahi tampubolon,5,2025-02-21 19:07:54,Jel tampu,Positif,5 stars,0.2647266089916229,Positif
AHRUJI CHANNEL,5,2025-02-21 11:40:55,Sangat puas dengan ada nya aplikasi tik tok. Bisa nambah temen banyak,Positif,4 stars,0.24745623767375946,Positif
Ahmad Fauzan,2,2025-02-20 23:16:13,Aplikasi buruk jelex .kaga danta mudah sekali membatasi akun orang dan memblokir akun,Negatif,2 stars,0.47516030073165894,Negatif
Heti Kusmiati,3,2025-02-20 12:56:43,Brita.nya.cepet.ilang.lambat,Netral,1 star,0.5336417555809021,Negatif
Titti Calapes,5,2025-02-20 12:11:54,Selalu Menghibur saya,Positif,5 stars,0.4277499318122864,Positif
Edi Effendi,5,2025-02-19 13:35:59,mantab,Positif,3 stars,0.3020290732383728,Netral
Tiago Alves,5,2025-02-19 09:49:45,Bagus dan terpengaruh,Positif,5 stars,0.5464311838150024,Positif
Nina anwar Serang,4,2025-02-19 08:45:41,Sekedar hiburan,Positif,3 stars,0.25424468517303467,Netral
AGA LURAKU,5,2025-02-19 04:04:02,nice,Positif,4 stars,0.4368409216403961,Positif
Siti siah Siah,5,2025-02-18 21:45:01,senang beremain tiktok karena bisa lihar mikazuki arion. Rowr,Positif,4 stars,0.30868053436279297,Positif
Nelson Amaral,5,2025-02-18 19:54:24,Sangat bagus,Positif,5 stars,0.2907521724700928,Positif
Melania Dos Reis,5,2025-02-18 16:23:50,Bagus sekali,Positif,5 stars,0.3587379455566406,Positif
Husna Husna21,5,2025-02-18 04:35:32,seru poll wess,Positif,5 stars,0.29362544417381287,Positif
Demetrio Quintao,5,2025-02-18 04:31:24,Fitur saya tidak ada Live-nya tolong dong,Positif,2 stars,0.302603542804718,Negatif
Jito Soares,1,2025-02-17 16:25:19,Kok tiktok aku tidak bisa menghasilkan text to speack yang sedang trand itu? Mohon di perbaiki dulu yah,Negatif,1 star,0.4573747217655182,Negatif
Rafi Zufar,3,2025-02-17 14:58:14,😎,Netral,5 stars,0.3085777759552002,Positif
Razu Bellany,1,2025-02-17 11:54:07,"Tolong perbaiki systeam tiktok, ngelek parah skrng",Negatif,2 stars,0.3729093074798584,Negatif
SK SAMIM,5,2025-02-16 22:16:08,Nice,Positif,4 stars,0.4368409216403961,Positif
Arrisqi Azka,1,2025-02-16 18:33:53,Suka keluar sendiri,Negatif,5 stars,0.41860106587409973,Positif
Ziva NA,5,2025-02-16 07:13:16,Baguss sekali applikasi nya saya suka,Positif,5 stars,0.42330968379974365,Positif
Ameir ameir Ameir ameir,5,2025-02-16 00:13:15,😅,Positif,5 stars,0.3085777759552002,Positif
Roy Sam,1,2025-02-15 21:37:39,Aplikasi murahan....ga da mutunya,Negatif,2 stars,0.4596959352493286,Negatif
Md Bangladesh,4,2025-02-15 21:18:44,Filter yang kurang memuaskan,Positif,2 stars,0.41468045115470886,Negatif
Maya Adam,5,2025-02-15 20:15:12,sangat bagus,Positif,5 stars,0.2907521724700928,Positif
Fransisco Tavares,5,2025-02-15 11:27:42,Bagus,Positif,4 stars,0.25632038712501526,Positif
ANGELINO CARCERES,5,2025-02-15 10:05:33,Suka sekali sama aplikasi ini krana kita bisa tau berbagai macam yag kita belum tau,Positif,5 stars,0.4139435291290283,Positif
Sinta Sinta,4,2025-02-15 02:22:00,Sangat menghibur,Positif,1 star,0.4671906530857086,Negatif
Aidy Trama,1,2025-02-14 20:02:15,APLIKASII GAJELAS AJG,Negatif,4 stars,0.25792431831359863,Positif
Shelysusilawati Susilawati,2,2025-02-14 18:42:51,Saya sangat kecewa dengan aplikasi ini,Negatif,5 stars,0.48105624318122864,Positif
mamahedaazis dubai,5,2025-02-13 22:17:22,good,Positif,4 stars,0.49696317315101624,Positif
Whita Shopp,5,2025-02-13 18:48:11,Makasih tiktok,Positif,2 stars,0.29571688175201416,Negatif
Iya Nd,5,2025-02-13 06:44:18,Ok,Positif,3 stars,0.49511438608169556,Netral
Zebio Cl,5,2025-02-12 23:15:20,Keren,Positif,3 stars,0.2497812658548355,Netral
Iis Siti Aisyah,5,2025-02-12 21:29:51,Mengapa tiktok saya sekarang tidak bisa memposting ulang vidio teman aku,Positif,1 star,0.3405149579048157,Negatif
Escolastyca Gomes,5,2025-02-12 13:03:05,Goog,Positif,3 stars,0.2547435760498047,Netral
Dede Aira,5,2025-02-12 07:59:40,Halo tiktok Aplikasi sangat baik,Positif,5 stars,0.6018361449241638,Positif
Anny Lemos,1,2025-02-11 02:14:21,Bagus,Negatif,4 stars,0.25632038712501526,Positif
Eni rohaeni Rohaeni,5,2025-02-11 01:47:50,Bagus,Positif,4 stars,0.25632038712501526,Positif
mommycell 53853863,5,2025-02-10 20:33:30,SAYA SUKA APLIKASI INI,Positif,5 stars,0.4039739966392517,Positif
Tina Winners,2,2025-02-10 11:19:11,Sangat kecewa Kenapa akun ku selalu gk bisa kebuka tiap 2harix harus di instal ulang,Negatif,5 stars,0.34780946373939514,Positif
Sheira Syakirasyaputri,1,2025-02-09 16:32:07,g bisa kebuka,Negatif,3 stars,0.30904749035835266,Netral
syifa Annisa,2,2025-02-09 06:38:42,knpa gabisa download ya,Negatif,5 stars,0.23830533027648926,Positif
Sabino Pereiira29,5,2025-02-08 22:51:31,Bagus,Positif,4 stars,0.25632038712501526,Positif
Sari Yanto,1,2025-02-08 21:57:50,tiktok gk bisa di update,Negatif,3 stars,0.2690136730670929,Netral
Junior Ramos,5,2025-02-08 20:05:29,Iibtiktok Nia sangat bagus kita nonton laiar Nia jerni,Positif,5 stars,0.29823431372642517,Positif
Ahmad,5,2025-02-08 17:40:38,Ok,Positif,3 stars,0.49511438608169556,Netral
Syifah Warsih,1,2025-02-08 16:35:38,Aplikas ini suka keluar sendiri dan sering macet saya berharap aplikasi ini dapat di perbaiki lagi kedepannya,Negatif,4 stars,0.3773077130317688,Positif
Agus Dimas service kipas angin Udin,5,2025-02-08 16:25:46,Aplikasi tiktok tiba tiba kok nggak bisa di buka kenapa ya,Positif,3 stars,0.3131643235683441,Netral
Muhammad Handika,5,2025-02-08 15:21:51,"Kenapa suka ga masuk , harus dihapus instal ulang terus",Positif,1 star,0.2507476508617401,Negatif
Alfoinita Alfoi,5,2025-02-08 11:46:52,Bagus dan banyak fitur👍,Positif,5 stars,0.44341352581977844,Positif
Email Playstor,5,2025-02-08 09:06:00,cepet,Positif,4 stars,0.25176024436950684,Positif
zozo saja,5,2025-02-08 06:04:05,ok,Positif,3 stars,0.49511438608169556,Netral
Muhammad Abduljabbar,5,2025-02-08 00:19:36,Baik,Positif,5 stars,0.40472519397735596,Positif
Elisabeth marlila Hornai,5,2025-02-07 14:28:15,Bagus banget tiktok,Positif,1 star,0.46650946140289307,Negatif
Rosalina Gama,5,2025-02-07 07:44:46,Baik,Positif,5 stars,0.40472519397735596,Positif
Fajriyani soares Yani,5,2025-02-06 15:12:55,Aplikasi ini menhibur kita untuk santa di malam hari atau di siang harii untuk kita yang merasa bosan dan lelah,Positif,5 stars,0.3257172703742981,Positif
Jenilda Pinto,5,2025-02-06 08:02:51,Bagus banget,Positif,1 star,0.4065641164779663,Negatif
Asri Ani,1,2025-02-05 23:07:19,"Sangat2 buruk,, aplikasi tiba2 macet,, HP macek gara2 buka tiktok,,",Negatif,1 star,0.41467559337615967,Negatif
celestina belo,5,2025-02-05 13:08:10,Saya suka hu,Positif,4 stars,0.3682316243648529,Positif
Agus Aja55,5,2025-02-04 22:37:38,Bgud,Positif,3 stars,0.28063443303108215,Netral
Dede Taslim,1,2025-02-04 21:50:21,Kok di blokir selamanya kacau,Negatif,1 star,0.49333614110946655,Negatif
Wildaniya Ekaputri24,5,2025-02-04 13:45:16,Bagus,Positif,4 stars,0.25632038712501526,Positif
Ande Lukyalit,1,2025-02-04 07:39:36,"Ada apa dengan aplikasi tiktok sekarang, jadi sering keluar masuk, install uninstall 😖😖",Negatif,3 stars,0.29675161838531494,Netral
Juviana Maria viana freitas,5,2025-02-03 23:53:00,"Saya sangat menyukai aplikasi ini,saya berharap fitur fitur yang terkunci di negara kami Timor leste bisa dibuka agar kami bisa mengakses,trima kasih",Positif,5 stars,0.4283955991268158,Positif
Breiv Ornai,4,2025-02-03 20:47:59,Saya sangat suka dengan aplikasi ini ❤️🙏,Positif,5 stars,0.4968540072441101,Positif
Sity,5,2025-02-03 17:43:48,Good,Positif,4 stars,0.49696317315101624,Positif
Vanya Pinto,1,2025-02-03 11:58:21,Kenapa saya buka Tiktok ga bisa yaa,Negatif,2 stars,0.3026849925518036,Negatif
Waty Waty,1,2025-02-03 05:51:18,"Kenapa tik tok sekarang tdk sama dengan yg dulu Tia hari sy harus hapus dn denlit ulan klau tdk, tidak bisa buka😥",Negatif,1 star,0.5014339685440063,Negatif
Kauman Ketapang,5,2025-02-02 23:20:50,Sangat bagus,Positif,5 stars,0.2907521724700928,Positif
Arginda Danda,5,2025-02-02 16:10:31,Aku suka,Positif,5 stars,0.39779916405677795,Positif
GSI Baucau Bahu,5,2025-02-02 08:26:40,Mantap,Positif,3 stars,0.24858497083187103,Netral
Dwi Purwanto,5,2025-02-02 08:09:25,Bagus,Positif,4 stars,0.25632038712501526,Positif
Lauriano DA silva pereira,5,2025-02-02 00:19:06,Terimakasih,Positif,2 stars,0.2630012631416321,Negatif
Leni HiNamORry,1,2025-02-01 22:28:41,"Mkin buruk live ku tiba"" gk bisa naikkn orang k komal",Negatif,1 star,0.600938618183136,Negatif
Iberamsyah Iberamsyah,1,2025-02-01 15:51:49,Forclose trus mo scroll doang keluar sendiri ringankan dikit lah,Negatif,1 star,0.5630462765693665,Negatif
Angellita Sellviawati,4,2025-02-01 15:34:07,Ko pas aku donglod lama banget aku kasih bintang 3 Aku gamau donglod,Positif,3 stars,0.8570258021354675,Netral
Iwan Setiawan,1,2025-02-01 07:40:22,"Kebanyak ngaco, susah di buka, harus d hapus dulu lalu d download lagi, gitu terus, udah lebih dari 10 x",Negatif,1 star,0.32079070806503296,Negatif
Kayla Channel,5,2025-01-31 21:19:40,Nice app,Positif,4 stars,0.4852146804332733,Positif
Riski Nario,5,2025-01-31 19:39:48,"Aplikasi ini sangat bagus,kita bisa lebih cepat Dapat imfromasi yang terupdet,dan banyak sekalih vidio""yang Selalu menghibur kita,....dan kalo Bisa Adain Nonton vdieo offlinenya juga,50 vdio gratisss🤣🙏",Positif,5 stars,0.44654980301856995,Positif
张霞,5,2025-01-31 14:09:06,"Graciano. Aniceto 我喜歡模擬,💑💑💑💑💑💑💑💏💏💏💏💏💏💏💏💏💏💏💏💏💏🇪🇸✖️",Positif,5 stars,0.4092136323451996,Positif
Ryan Hani,5,2025-01-30 23:26:27,Good,Positif,4 stars,0.49696317315101624,Positif
Yahya Difa,5,2025-01-30 18:48:45,Kesukaan ku pliss,Positif,3 stars,0.3350508511066437,Netral
Firdaus Ssss,1,2025-01-30 12:32:46,sering bug,Negatif,2 stars,0.3552119731903076,Negatif
Mirah anamira,1,2025-01-30 08:24:26,"jlek skrng tiktok akun suka tiba"" kluar gk bsa d bka sblum instal ulang😡",Negatif,1 star,0.3940630853176117,Negatif
Pigai Marius123,5,2025-01-30 00:17:27,yes yes sssss,Positif,5 stars,0.328581303358078,Positif
Fatiya Sajidah,1,2025-01-29 22:04:07,"Tolong ini ngebug terus, saya cape pliss harus download hapus download hapus",Negatif,1 star,0.47696322202682495,Negatif
BEBEN VITORIA,5,2025-01-29 21:49:10,Baru mau cobain,Positif,5 stars,0.48939841985702515,Positif
Ade Putra,5,2025-01-29 14:44:26,Lumayan,Positif,3 stars,0.33759939670562744,Netral
Titin,5,2025-01-28 23:43:48,Sya ingin kembali sma akun tiktok aq yg dlu yg nma nya aeni titin titin,Positif,1 star,0.27624696493148804,Negatif
asmayanti yanti,1,2025-01-28 21:38:55,"Tiktok skrang aneh, trkdang ngebuka aj susah 😏",Negatif,1 star,0.3355456590652466,Negatif
Sri wahyuni Sri,1,2025-01-28 19:41:09,لماذا يوجد تيك توك إذا لم يكن كما كان من قبل فمن الأفضل إذا لم يكن هناك تيك توك على الإطلاق؟ 😤😤😤😤😤😤,Negatif,3 stars,0.25649431347846985,Netral
Pengguna Google,5,2025-01-28 17:46:26,Kenapa tiap masuk akun selalu gak ada internet..padahal internet lancar jaya,Positif,1 star,0.23768825829029083,Negatif
Umi hazizah,5,2025-01-28 15:12:42,Kenapa titok kalu buka lama ya Harus isntal lagi ulang lahh anjir,Positif,1 star,0.4500819146633148,Negatif
Fatimah Hasan,1,2025-01-28 08:54:29,butut bangey gampang ngeleg gaada perubahan,Negatif,3 stars,0.31146439909935,Netral
Isau peregrino Maia,4,2025-01-28 07:04:10,Bagus,Positif,4 stars,0.25632038712501526,Positif
Bang Lan,5,2025-01-27 20:46:58,Keren,Positif,3 stars,0.2497812658548355,Netral
Riyan Thapa,5,2025-01-27 17:12:47,",ok 👌",Positif,3 stars,0.5266790986061096,Netral
Dandy Ginting (Sales Daihatsu),1,2025-01-27 14:39:41,"Saya sangat kecewa dengan pihak Tiktok Karna memblokir HP saya untuk bisa login. Padahal pelanggaran yang saya buat tidak disengaja. Kalau akun tiktok saya yang diblokir, mungkin saya bisa buat lagi. Tapi ini saya harus ganti HP baru bisa main tiktok lagi.",Negatif,1 star,0.42107272148132324,Negatif
Fha Leen,1,2025-01-27 00:58:22,Jelek,Negatif,5 stars,0.33463096618652344,Positif
Lili Reis,5,2025-01-26 22:00:17,Aku suka banget degang aplikasi tiktok ini,Positif,5 stars,0.2503012418746948,Positif
Jajang Jajang,5,2025-01-26 16:51:33,Seru dan GK seru😋🫤,Positif,4 stars,0.2410387396812439,Positif
Ano Elu,5,2025-01-26 10:01:57,Terimakasih,Positif,2 stars,0.2630012631416321,Negatif
Satuk Maksa,1,2025-01-26 03:38:25,bad,Negatif,1 star,0.6820114850997925,Negatif
Graciela do Carmo,1,2025-01-25 19:42:01,saya benar kecewa dengan aplikasi TikTok saat ini..Tiba tiba Keluar sendiri lalu kita tidak bisa masuk..,Negatif,1 star,0.7113404273986816,Negatif
Md Habib,5,2025-01-25 16:33:41,ভালো ঙ,Positif,3 stars,0.24682624638080597,Netral
Ujie Aje,5,2025-01-25 15:11:58,Sangat bagus,Positif,5 stars,0.2907521724700928,Positif
Bunglon Oyey,5,2025-01-25 09:57:44,Ok,Positif,3 stars,0.49511438608169556,Netral
Manwell Pintwo,5,2025-01-25 08:16:57,Good,Positif,4 stars,0.49696317315101624,Positif
Ayu Dwi Lasmini,5,2025-01-25 06:02:25,"Bagus"" aja sih",Positif,3 stars,0.2669970989227295,Netral
Nurul Adibah,1,2025-01-25 03:43:01,"Setiap buka aplikasi tiktok pasti hp jadi eror, dan ngk berfungsi.",Negatif,1 star,0.27634096145629883,Negatif
Jeremias Soares loe bato,5,2025-01-24 22:47:02,Tolonglah iya berbaikan,Positif,3 stars,0.31214773654937744,Netral
Neizza,2,2025-01-24 21:45:32,Saya kasih 2 bintang . Kenapa tik tok saya malah kalo nonton live striming ngelag terus,Negatif,2 stars,0.9773138165473938,Negatif
Nova Suryaningsih,3,2025-01-24 21:35:26,"Tiktok sekarang knapa gak jelas,tiba tiba di blokir gk bsa blik lagi akunnya pdahal tdak mlakukan ksalahan.baru bikin gk lama d blokir permanen😭 tolong lebih bijak lagi donk.",Netral,1 star,0.6208816170692444,Negatif
Bunga Yasmin,2,2025-01-23 13:05:05,Terlalu sesitif 😡💔,Negatif,2 stars,0.43126198649406433,Negatif
Lucas Basco baros,5,2025-01-23 07:55:28,Y Love you Tiktok,Positif,5 stars,0.7001031637191772,Positif
Isabela Lopes,5,2025-01-22 19:18:30,"❤️‍🔥game yah bagus sekali,AKU SUKA",Positif,5 stars,0.4377751052379608,Positif
Diva JuweitaBlouds,5,2025-01-22 10:17:05,5bintang,Positif,5 stars,0.27095285058021545,Positif
AnTeRo 77,5,2025-01-22 09:22:09,nice,Positif,4 stars,0.4368409216403961,Positif
Riyan Pra05,5,2025-01-22 08:06:30,Sangat bagus dan bermanfaat buat anak² minenial,Positif,5 stars,0.6217279434204102,Positif
Daniel Malo elo,5,2025-01-22 07:40:12,Terima kasih,Positif,3 stars,0.25477278232574463,Netral
Ryan Ibrahim,5,2025-01-21 22:33:18,Ok,Positif,3 stars,0.49511438608169556,Netral
Rahma Rahma,2,2025-01-21 16:10:14,"Saya tidak bisa masuk akun saya,,, dn hrus keluar dari aplikasi nya tidak bisa masuk",Negatif,1 star,0.7957671284675598,Negatif
neng ifeanyi,5,2025-01-20 23:37:06,Good walau kadang hilang sendiri,Positif,4 stars,0.5147204995155334,Positif
Rizal Rizal87,5,2025-01-20 23:29:28,upppppz sudah senang eh malaa lelet..apesss,Positif,3 stars,0.2566019296646118,Netral
Akmala Rohmi,1,2025-01-20 20:51:50,Baru mau buka TIKTOK koq gx bisa katanya Gak ada internet.. Org WiFi lancr2 j..smpe2 mo download TikTok Lite jg gx bisa...apakah Aplksi ni DiBlokir dr pusatnya???kn jadi BT Gax ada Hiburanya...dri Tiktok Q bisa Senyum2 ngakak y pokknya Terhibur..sekrg HAMBAR 🥺🥺🥺🥺😭😭😭,Negatif,1 star,0.5302298069000244,Negatif
Candra Giovani,1,2025-01-20 19:32:30,Mendownload sendiri,Negatif,5 stars,0.32856863737106323,Positif
ERCIA Sarmento,4,2025-01-20 18:49:48,Yaa,Positif,3 stars,0.32781949639320374,Netral
Robin Anya,5,2025-01-20 14:46:38,Lemot sekali,Positif,3 stars,0.23795399069786072,Netral
Santi Nes,5,2025-01-20 13:00:04,Bagus,Positif,4 stars,0.25632038712501526,Positif
Enok Saja,5,2025-01-20 12:37:22,Menyenangkan,Positif,5 stars,0.28898680210113525,Positif
MUKHLIS CHANNEL,4,2025-01-20 06:19:11,Best...👍,Positif,5 stars,0.6754915714263916,Positif
Nur,5,2025-01-20 03:27:44,Baguss,Positif,3 stars,0.2679781913757324,Netral
Tari Lupus,5,2025-01-20 01:55:48,Bagus,Positif,4 stars,0.25632038712501526,Positif
Tomin Minto,5,2025-01-20 01:15:41,Saya nggk bisa lev,Positif,3 stars,0.2524259090423584,Netral
Ahyu Wahyuni,5,2025-01-19 22:41:29,Sangat bagus,Positif,5 stars,0.2907521724700928,Positif
Nurlaeaplara,5,2025-01-19 22:00:36,Hooiiiii bosen saya tiap bulan hrus Ngedounlod tiktok mulu saya sudah kasih bintan foll nyebelin tolong di perhatikan pengguna tiktok,Positif,1 star,0.4565322697162628,Negatif
As As,5,2025-01-19 19:25:44,sangat kecewa tiktok skrng ga kaya kmrn skrng klw mu buka tiktok harus d instal dulu knp jadi gini ad yg sm ga,Positif,2 stars,0.32087376713752747,Negatif
Raihanahfitriyah2907 HanaRF,5,2025-01-19 17:35:42,Seruuu,Positif,3 stars,0.24041813611984253,Netral
Muhajir Emminiman,5,2025-01-19 16:16:35,Goood,Positif,3 stars,0.261303573846817,Netral
MGR Blessing,5,2025-01-19 11:04:42,Bohon maham Iha aku minta mahfffff,Positif,1 star,0.44936561584472656,Negatif
Adisti,3,2025-01-19 10:03:02,Aktifkan akun setelah di nonaktifkan tidak bisa terus udah dicoba terus tetap tidakbisa di aktifkan:(,Netral,1 star,0.5912786722183228,Negatif
Nink siti Sholihah,5,2025-01-19 02:53:19,Tik tok saya GK bisa di buka,Positif,1 star,0.3235444724559784,Negatif
Saadah Sitisaadah,4,2025-01-18 22:14:14,3. dulu krna suka di batasin kenapa ya,Positif,3 stars,0.40540987253189087,Netral
Md Ami,4,2025-01-18 20:22:53,MDHASAN,Positif,3 stars,0.24286343157291412,Netral
bone Asis,4,2025-01-18 07:42:03,Kerenn,Positif,1 star,0.29102712869644165,Negatif
Agostinho pakau,1,2025-01-17 22:43:54,tiktok tidak bisa di lihat,Negatif,1 star,0.3863981366157532,Negatif
Luar biasa Haufenyo,5,2025-01-17 22:16:44,Fenyo kork,Positif,3 stars,0.2690529227256775,Netral
Maxim Max,5,2025-01-17 19:22:27,Please help my tiktok there is a bug can't turn off auto volume,Positif,1 star,0.2937370240688324,Negatif
Intan Madinah,3,2025-01-17 14:04:35,Knpa selalu keluar ketika membuka tiktok,Netral,1 star,0.4908422529697418,Negatif
Leo Boys2,1,2025-01-17 10:21:56,aplikasi ini ga bisa apa apa langsung saya uninstall,Negatif,5 stars,0.2460593432188034,Positif
Silver Pereira,1,2025-01-17 09:06:22,Mantop,Negatif,4 stars,0.29598355293273926,Positif
Joquin Faria,5,2025-01-16 14:27:50,titok sangat baik,Positif,5 stars,0.5686191320419312,Positif
Asma Derita,5,2025-01-16 14:24:28,Bagussssssssss,Positif,3 stars,0.2723383605480194,Netral
Bint Sulaiman,5,2025-01-16 12:22:35,Sangat bagus,Positif,5 stars,0.2907521724700928,Positif
Lay Yeverson,5,2025-01-16 04:55:42,Mantap selalu update informasi baru. Saran untuk debat agama sebaiknya diblokir,Positif,3 stars,0.2684597373008728,Netral
Javeed Khaskhali,5,2025-01-16 00:25:38,Zodiak iya,Positif,5 stars,0.3862837851047516,Positif
Shiza,5,2025-01-15 19:01:27,Bagus,Positif,4 stars,0.25632038712501526,Positif
Laila Sari,2,2025-01-14 20:00:18,Akun sya limit dh bbrpa minggu tolong donk,Negatif,1 star,0.47737106680870056,Negatif
Air Putih,5,2025-01-14 12:41:34,baik sekali,Positif,5 stars,0.463413804769516,Positif
Yosfifae Ratu,4,2025-01-14 12:30:12,Bagus sekali aplikasinya,Positif,4 stars,0.44059592485427856,Positif
Alia Marwa,5,2025-01-13 21:17:38,Mantap,Positif,3 stars,0.24858497083187103,Netral
Marsela Masin,5,2025-01-13 09:47:16,Download tiktok,Positif,4 stars,0.2504517436027527,Positif
Nuna Yani,1,2025-01-13 09:26:22,"Saya benar-benar kecewa dengan aplikasi tik tok sekarang,,, tiba2 keluar sendiri lalu habis itu tidak bisa di buka lagi kalok tidak di hapus dan di instal ulang",Negatif,1 star,0.6421089172363281,Negatif
Flori Osorio,5,2025-01-13 05:45:03,Menghibur,Positif,1 star,0.4115370810031891,Negatif
Febilita Mendonca,5,2025-01-12 18:46:04,Puas sangat,Positif,3 stars,0.2709207236766815,Netral
Ahya Tullah,5,2025-01-12 09:42:28,Coba dulu,Positif,3 stars,0.2826603651046753,Netral
Yuzar Geger,5,2025-01-12 06:25:32,Good,Positif,4 stars,0.49696317315101624,Positif
Wiwin winarti Winarti,5,2025-01-12 02:25:56,Sangat ber hibur dan ber manpaat,Positif,5 stars,0.5127896666526794,Positif
Barry Allen,5,2025-01-11 21:23:18,ASIK BGTT,Positif,3 stars,0.27485451102256775,Netral
Juni Lopes,5,2025-01-11 06:32:08,"BERMANFAT,sekali bisa nonton bokep bisa nonton inanahuin bisa nonton het malu bisa nonton het fali mi nia aman bisa het oninan bisa semu bang inanahuin kuat oninan hau het latama mk ne het fali imi nia inan imi het malu tia..TRIMAKASI BUAT CEO YANG BUAT APK INI",Positif,1 star,0.541040301322937,Negatif
Keki Keki,4,2025-01-11 01:51:16,Aaslm muaalikum selmt pagi maap in apkasinyh kurang baik iy..,Positif,2 stars,0.4353620707988739,Negatif
Mira Andrade,5,2025-01-10 10:52:00,Ha HP laptop baru aja selesai semua yang mau ikut tapi kok masih bisa tertawa selama di rumah sakit jiwa seni iya sama aku mau ke bandung ya allah amin ya amin makasih juga buat gue berubah jadi apa yang kita bisa menjadi yang mau ikut ke bali aja nih anak muda dan melakukan hal itu mah buat elo mah toh dia mau coblos tapi masih cek di Indonesia sudah ada yang baru nih anak satu sama dia itu paling gengsi buat ngomong aku aja yang mau ikut tapi gue aja deh kalo ada orang tua aja ya kalo punya da,Positif,1 star,0.45241132378578186,Negatif
Indra Harianto,5,2025-01-10 03:01:25,Pejuang rupiah,Positif,5 stars,0.35654115676879883,Positif
Mengo Lemoja,5,2025-01-09 12:59:25,Tiktok kembali lagi,Positif,1 star,0.37715697288513184,Negatif
Aca Aca,1,2025-01-08 17:37:23,"Kenapa tiktok gue GK bisa nonton,trus ngeleg gitu gada internet ktnya,pdhl jaringan gue bagus semua aplikasi lancar,knpa cuma tiktok gue yg kagak bisaa,kgk bisa nonton ktnya gada internet,udah gue hapus 3 kali buat mastiin bisa,tapi tetep aja sama GK bisa""sampe rela""hapus akun gue yg udah bnyk followers nya njirr lah bangkee",Negatif,1 star,0.5630235075950623,Negatif
Sunjaya Sunjaya,5,2025-01-08 14:55:43,Good,Positif,4 stars,0.49696317315101624,Positif
Bangg Zull,5,2025-01-08 14:39:42,Bagus,Positif,4 stars,0.25632038712501526,Positif
Armain Marjan,5,2025-01-08 12:57:55,Sangat mudah dan menghibur,Positif,5 stars,0.5336989760398865,Positif
